Date,Stream,Reach,Position,Corr_Pos,Bankfull_Width,Wetted_Width,Year,Cascade,Fork
7/20/2025,Zigzag,Lower,180,180,6.53,5.73,2025,0,1
7/20/2025,Zigzag,Lower,170,170,5.2,5.04,2025,0,1
7/20/2025,Zigzag,Lower,160,160,6.02,4.54,2025,0,1
7/20/2025,Zigzag,Lower,150,150,4.78,4.38,2025,0,1
7/20/2025,Zigzag,Lower,140,140,4.21,4.21,2025,0,0
7/20/2025,Zigzag,Lower,130,130,5.36,4.7,2025,0,0
7/20/2025,Zigzag,Lower,120,120,5.66,5.28,2025,0,0
7/20/2025,Zigzag,Lower,110,110,4,2.74,2025,0,0
7/20/2025,Zigzag,Lower,100,100,6.42,6.02,2025,0,0
7/20/2025,Zigzag,Lower,90,90,3.58,1.61,2025,0,1
7/20/2025,Zigzag,Lower,80,80,6.51,5.92,2025,0,0
7/20/2025,Zigzag,Lower,70,70,5.84,4.71,2025,0,0
7/20/2025,Zigzag,Lower,60,60,2.7,1.88,2025,0,1
7/20/2025,Zigzag,Lower,50,50,7.55,7.17,2025,0,0
7/20/2025,Zigzag,Lower,40,40,2.01,1.64,2025,0,0
7/20/2025,Zigzag,Lower,30,30,7.6,5.31,2025,0,0
7/20/2025,Zigzag,Lower,20,20,5.23,5.08,2025,0,0
7/20/2025,Zigzag,Lower,10,10,6.85,6.45,2025,0,0
7/20/2025,Zigzag,Lower,0,0,2.1,0.49,2025,0,0
7/24/2025,Zigzag,Lower,500,500,4.28,3,2025,0,0
7/24/2025,Zigzag,Lower,490,490,4.4,3.08,2025,0,0
7/24/2025,Zigzag,Lower,480,480,4.38,4.27,2025,0,0
7/24/2025,Zigzag,Lower,470,470,5.7,4.37,2025,0,0
7/24/2025,Zigzag,Lower,460,460,3.12,1.22,2025,0,0
7/24/2025,Zigzag,Lower,450,450,4.83,4.5,2025,0,0
7/24/2025,Zigzag,Lower,440,440,5.17,4.49,2025,0,0
7/24/2025,Zigzag,Lower,430,430,4.61,4.61,2025,0,0
7/24/2025,Zigzag,Lower,420,420,4.57,3.01,2025,0,0
7/24/2025,Zigzag,Lower,410,410,4.1,3.92,2025,0,0
7/24/2025,Zigzag,Lower,400,400,5.24,3.9,2025,0,0
7/24/2025,Zigzag,Lower,390,390,2.85,2.67,2025,0,0
7/24/2025,Zigzag,Lower,380,380,2.93,2.38,2025,0,0
7/24/2025,Zigzag,Lower,370,370,6.27,2.89,2025,0,0
7/24/2025,Zigzag,Lower,360,360,4.09,3.09,2025,0,0
7/24/2025,Zigzag,Lower,350,350,5.54,5.4,2025,0,0
7/24/2025,Zigzag,Lower,340,340,4.88,3.38,2025,0,0
7/24/2025,Zigzag,Lower,330,330,4.71,4.55,2025,0,0
7/24/2025,Zigzag,Lower,320,320,5.39,4.78,2025,0,0
7/24/2025,Zigzag,Lower,310,310,5.78,4.17,2025,0,0
7/24/2025,Zigzag,Lower,300,300,3.41,3.41,2025,0,1
7/24/2025,Zigzag,Lower,290,290,4.13,4.06,2025,0,1
7/24/2025,Zigzag,Lower,280,280,4.25,3.28,2025,0,1
7/24/2025,Zigzag,Lower,270,270,4.93,4.42,2025,0,0
7/24/2025,Zigzag,Lower,260,260,5.36,4.93,2025,0,0
7/24/2025,Zigzag,Lower,250,250,4.33,2.26,2025,0,0
7/24/2025,Zigzag,Lower,240,240,4.75,2.77,2025,0,0
7/24/2025,Zigzag,Lower,230,230,5.52,4.95,2025,0,0
7/24/2025,Zigzag,Lower,220,220,5.22,3.34,2025,0,0
7/24/2025,Zigzag,Lower,210,210,4.17,3.1,2025,0,0
7/24/2025,Zigzag,Lower,200,200,4.5,2.71,2025,0,0
7/24/2025,Zigzag,Lower,190,190,5.27,4.53,2025,0,1
7/24/2025,Zigzag,Lower,180,180,6.53,4.48,2025,0,1
7/24/2025,Zigzag,Lower,170,170,5.2,5.08,2025,0,1
7/24/2025,Zigzag,Lower,160,160,6.02,4.58,2025,0,1
7/24/2025,Zigzag,Lower,150,150,4.78,4.28,2025,0,1
7/24/2025,Zigzag,Lower,140,140,4.21,4.21,2025,0,0
7/24/2025,Zigzag,Lower,130,130,5.36,4.27,2025,0,0
7/24/2025,Zigzag,Lower,120,120,5.66,5.2,2025,0,0
7/24/2025,Zigzag,Lower,110,110,4,2.7,2025,0,0
7/24/2025,Zigzag,Lower,100,100,6.42,5.72,2025,0,0
7/24/2025,Zigzag,Lower,90,90,3.58,1.33,2025,0,1
7/24/2025,Zigzag,Lower,80,80,6.51,5.9,2025,0,0
7/24/2025,Zigzag,Lower,70,70,5.84,4.7,2025,0,0
7/24/2025,Zigzag,Lower,60,60,2.7,1.85,2025,0,1
7/24/2025,Zigzag,Lower,50,50,7.55,7.15,2025,0,0
7/24/2025,Zigzag,Lower,40,40,2.01,1.62,2025,0,0
7/24/2025,Zigzag,Lower,30,30,7.6,5.4,2025,0,0
7/24/2025,Zigzag,Lower,20,20,5.23,5.32,2025,0,0
7/24/2025,Zigzag,Lower,10,10,6.85,6.38,2025,0,0
7/24/2025,Zigzag,Lower,0,0,2.1,0.5,2025,0,0
8/2/2025,Zigzag,Lower,500,500,4.28,3.04,2025,0,0
8/2/2025,Zigzag,Lower,490,490,4.4,3.2,2025,0,0
8/2/2025,Zigzag,Lower,480,480,4.38,4.35,2025,0,0
8/2/2025,Zigzag,Lower,470,470,5.7,3.48,2025,0,0
8/2/2025,Zigzag,Lower,460,460,3.12,1.36,2025,0,0
8/2/2025,Zigzag,Lower,450,450,4.83,4.41,2025,0,0
8/2/2025,Zigzag,Lower,440,440,5.17,4.55,2025,0,0
8/2/2025,Zigzag,Lower,430,430,4.61,4.61,2025,0,0
8/2/2025,Zigzag,Lower,420,420,4.57,3.21,2025,0,0
8/2/2025,Zigzag,Lower,410,410,4.1,3.95,2025,0,0
8/2/2025,Zigzag,Lower,400,400,5.24,3.88,2025,0,0
8/2/2025,Zigzag,Lower,390,390,2.85,2.84,2025,0,0
8/2/2025,Zigzag,Lower,380,380,2.93,2.06,2025,0,0
8/2/2025,Zigzag,Lower,370,370,6.27,2.74,2025,0,0
8/2/2025,Zigzag,Lower,360,360,4.09,3.14,2025,0,0
8/2/2025,Zigzag,Lower,350,350,5.54,5.27,2025,0,0
8/2/2025,Zigzag,Lower,340,340,4.88,3.43,2025,0,0
8/2/2025,Zigzag,Lower,330,330,4.71,4.2,2025,0,0
8/2/2025,Zigzag,Lower,320,320,5.39,4.76,2025,0,0
8/2/2025,Zigzag,Lower,310,310,5.78,4.14,2025,0,0
8/2/2025,Zigzag,Lower,300,300,3.41,3.41,2025,0,1
8/2/2025,Zigzag,Lower,290,290,4.13,4.39,2025,0,1
8/2/2025,Zigzag,Lower,280,280,4.25,3.27,2025,0,1
8/2/2025,Zigzag,Lower,270,270,4.93,4.22,2025,0,0
8/2/2025,Zigzag,Lower,260,260,5.36,4.79,2025,0,0
8/2/2025,Zigzag,Lower,250,250,4.33,2.24,2025,0,0
8/2/2025,Zigzag,Lower,240,240,4.75,2.83,2025,0,0
8/2/2025,Zigzag,Lower,230,230,5.52,4.95,2025,0,0
8/2/2025,Zigzag,Lower,220,220,5.22,2.38,2025,0,0
8/2/2025,Zigzag,Lower,210,210,4.17,3.09,2025,0,0
8/2/2025,Zigzag,Lower,200,200,4.5,2.19,2025,0,0
8/2/2025,Zigzag,Lower,190,190,5.27,4.55,2025,0,1
8/2/2025,Zigzag,Lower,180,180,6.53,4.42,2025,0,1
8/2/2025,Zigzag,Lower,170,170,5.2,5.03,2025,0,1
8/2/2025,Zigzag,Lower,160,160,6.02,4.58,2025,0,1
8/2/2025,Zigzag,Lower,150,150,4.78,4.37,2025,0,1
8/2/2025,Zigzag,Lower,140,140,4.21,4.15,2025,0,0
8/2/2025,Zigzag,Lower,130,130,5.36,3.98,2025,0,0
8/2/2025,Zigzag,Lower,120,120,5.66,5.04,2025,0,0
8/2/2025,Zigzag,Lower,110,110,4,2.6,2025,0,0
8/2/2025,Zigzag,Lower,100,100,6.42,5.85,2025,0,0
8/2/2025,Zigzag,Lower,90,90,3.58,1.36,2025,0,1
8/2/2025,Zigzag,Lower,80,80,6.51,5.7,2025,0,0
8/2/2025,Zigzag,Lower,70,70,5.84,4.8,2025,0,0
8/2/2025,Zigzag,Lower,60,60,2.7,1.9,2025,0,1
8/2/2025,Zigzag,Lower,50,50,7.55,7.03,2025,0,0
8/2/2025,Zigzag,Lower,40,40,2.01,1.72,2025,0,0
8/2/2025,Zigzag,Lower,30,30,7.6,4.96,2025,0,0
8/2/2025,Zigzag,Lower,20,20,5.23,3.95,2025,0,0
8/2/2025,Zigzag,Lower,10,10,6.85,6.5,2025,0,0
8/2/2025,Zigzag,Lower,0,0,2.1,0.72,2025,0,0
8/7/2025,Zigzag,Lower,500,500,4.28,3,2025,0,0
8/7/2025,Zigzag,Lower,490,490,4.4,3.11,2025,0,0
8/7/2025,Zigzag,Lower,480,480,4.38,4.29,2025,0,0
8/7/2025,Zigzag,Lower,470,470,5.7,3.34,2025,0,0
8/7/2025,Zigzag,Lower,460,460,3.12,1.4,2025,0,0
8/7/2025,Zigzag,Lower,450,450,4.83,4.13,2025,0,0
8/7/2025,Zigzag,Lower,440,440,5.17,3.58,2025,0,0
8/7/2025,Zigzag,Lower,430,430,4.61,4.61,2025,0,0
8/7/2025,Zigzag,Lower,420,420,4.57,2.86,2025,0,0
8/7/2025,Zigzag,Lower,410,410,4.1,3.53,2025,0,0
8/7/2025,Zigzag,Lower,400,400,5.24,3.86,2025,0,0
8/7/2025,Zigzag,Lower,390,390,2.85,2.66,2025,0,0
8/7/2025,Zigzag,Lower,380,380,2.93,2.17,2025,0,0
8/7/2025,Zigzag,Lower,370,370,6.27,2.7,2025,0,0
8/7/2025,Zigzag,Lower,360,360,4.09,3.06,2025,0,0
8/7/2025,Zigzag,Lower,350,350,5.54,5.22,2025,0,0
8/7/2025,Zigzag,Lower,340,340,4.88,3.47,2025,0,0
8/7/2025,Zigzag,Lower,330,330,4.71,3.59,2025,0,0
8/7/2025,Zigzag,Lower,320,320,5.39,4.4,2025,0,0
8/7/2025,Zigzag,Lower,310,310,5.78,4.16,2025,0,0
8/7/2025,Zigzag,Lower,300,300,3.41,3.41,2025,0,1
8/7/2025,Zigzag,Lower,290,290,4.13,3.78,2025,0,1
8/7/2025,Zigzag,Lower,280,280,4.25,3.17,2025,0,1
8/7/2025,Zigzag,Lower,270,270,4.93,4.13,2025,0,0
8/7/2025,Zigzag,Lower,260,260,5.36,4.69,2025,0,0
8/7/2025,Zigzag,Lower,250,250,4.33,2.05,2025,0,0
8/7/2025,Zigzag,Lower,240,240,4.75,2.83,2025,0,0
8/7/2025,Zigzag,Lower,230,230,5.52,4.75,2025,0,0
8/7/2025,Zigzag,Lower,220,220,5.22,2.3,2025,0,0
8/7/2025,Zigzag,Lower,210,210,4.17,3.03,2025,0,0
8/7/2025,Zigzag,Lower,200,200,4.5,2.49,2025,0,0
8/7/2025,Zigzag,Lower,190,190,5.27,4.57,2025,0,1
8/7/2025,Zigzag,Lower,180,180,6.53,3.67,2025,0,1
8/7/2025,Zigzag,Lower,170,170,5.2,5.07,2025,0,1
8/7/2025,Zigzag,Lower,160,160,6.02,4.58,2025,0,1
8/7/2025,Zigzag,Lower,150,150,4.78,4.25,2025,0,1
8/7/2025,Zigzag,Lower,140,140,4.21,4.13,2025,0,0
8/7/2025,Zigzag,Lower,130,130,5.36,4.12,2025,0,0
8/7/2025,Zigzag,Lower,120,120,5.66,4.86,2025,0,0
8/7/2025,Zigzag,Lower,110,110,4,2.34,2025,0,0
8/7/2025,Zigzag,Lower,100,100,6.42,5.67,2025,0,0
8/7/2025,Zigzag,Lower,90,90,3.58,1.16,2025,0,1
8/7/2025,Zigzag,Lower,80,80,6.51,5.33,2025,0,0
8/7/2025,Zigzag,Lower,70,70,5.84,4.81,2025,0,0
8/7/2025,Zigzag,Lower,60,60,2.7,1.76,2025,0,1
8/7/2025,Zigzag,Lower,50,50,7.55,7.05,2025,0,0
8/7/2025,Zigzag,Lower,40,40,2.01,1.68,2025,0,0
8/7/2025,Zigzag,Lower,30,30,7.6,4.92,2025,0,0
8/7/2025,Zigzag,Lower,20,20,5.23,3.87,2025,0,0
8/7/2025,Zigzag,Lower,10,10,6.85,6.45,2025,0,0
8/7/2025,Zigzag,Lower,0,0,2.1,0.62,2025,0,0
8/14/2025,Zigzag,Lower,500,500,4.28,2.91,2025,0,0
8/14/2025,Zigzag,Lower,490,490,4.4,2.74,2025,0,0
8/14/2025,Zigzag,Lower,480,480,4.38,4.31,2025,0,0
8/14/2025,Zigzag,Lower,470,470,5.7,3.22,2025,0,0
8/14/2025,Zigzag,Lower,460,460,3.12,1.55,2025,0,0
8/14/2025,Zigzag,Lower,450,450,4.83,4.36,2025,0,0
8/14/2025,Zigzag,Lower,440,440,5.17,3.74,2025,0,0
8/14/2025,Zigzag,Lower,430,430,4.61,4.61,2025,0,0
8/14/2025,Zigzag,Lower,420,420,4.57,2.92,2025,0,0
8/14/2025,Zigzag,Lower,410,410,4.1,3.54,2025,0,0
8/14/2025,Zigzag,Lower,400,400,5.24,3.84,2025,0,0
8/14/2025,Zigzag,Lower,390,390,2.85,2.66,2025,0,0
8/14/2025,Zigzag,Lower,380,380,2.93,2.09,2025,0,0
8/14/2025,Zigzag,Lower,370,370,6.27,2.55,2025,0,0
8/14/2025,Zigzag,Lower,360,360,4.09,3.03,2025,0,0
8/14/2025,Zigzag,Lower,350,350,5.54,5.15,2025,0,0
8/14/2025,Zigzag,Lower,340,340,4.88,3.42,2025,0,0
8/14/2025,Zigzag,Lower,330,330,4.71,3.53,2025,0,0
8/14/2025,Zigzag,Lower,320,320,5.39,4.44,2025,0,0
8/14/2025,Zigzag,Lower,310,310,5.78,4.34,2025,0,0
8/14/2025,Zigzag,Lower,300,300,3.41,3.41,2025,0,1
8/14/2025,Zigzag,Lower,290,290,4.13,3.7,2025,0,1
8/14/2025,Zigzag,Lower,280,280,4.25,3.08,2025,0,1
8/14/2025,Zigzag,Lower,270,270,4.93,4.3,2025,0,0
8/14/2025,Zigzag,Lower,260,260,5.36,4.43,2025,0,0
8/14/2025,Zigzag,Lower,250,250,4.33,2.17,2025,0,0
8/14/2025,Zigzag,Lower,240,240,4.75,2.75,2025,0,0
8/14/2025,Zigzag,Lower,230,230,5.52,4.74,2025,0,0
8/14/2025,Zigzag,Lower,220,220,5.22,2.25,2025,0,0
8/14/2025,Zigzag,Lower,210,210,4.17,3.08,2025,0,0
8/14/2025,Zigzag,Lower,200,200,4.5,2.53,2025,0,0
8/14/2025,Zigzag,Lower,190,190,5.27,4.37,2025,0,1
8/14/2025,Zigzag,Lower,180,180,6.53,3.38,2025,0,1
8/14/2025,Zigzag,Lower,170,170,5.2,3.4,2025,0,1
8/14/2025,Zigzag,Lower,160,160,6.02,4.24,2025,0,1
8/14/2025,Zigzag,Lower,150,150,4.78,3.51,2025,0,1
8/14/2025,Zigzag,Lower,140,140,4.21,3.92,2025,0,0
8/14/2025,Zigzag,Lower,130,130,5.36,4.29,2025,0,0
8/14/2025,Zigzag,Lower,120,120,5.66,4.46,2025,0,0
8/14/2025,Zigzag,Lower,110,110,4,1.65,2025,0,0
8/14/2025,Zigzag,Lower,100,100,6.42,5.38,2025,0,0
8/14/2025,Zigzag,Lower,90,90,3.58,1.18,2025,0,1
8/14/2025,Zigzag,Lower,80,80,6.51,5.31,2025,0,0
8/14/2025,Zigzag,Lower,70,70,5.84,4.85,2025,0,0
8/14/2025,Zigzag,Lower,60,60,2.7,1.8,2025,0,1
8/14/2025,Zigzag,Lower,50,50,7.55,7.11,2025,0,0
8/14/2025,Zigzag,Lower,40,40,2.01,1.8,2025,0,0
8/14/2025,Zigzag,Lower,30,30,7.6,4.78,2025,0,0
8/14/2025,Zigzag,Lower,20,20,5.23,3.97,2025,0,0
8/14/2025,Zigzag,Lower,10,10,6.85,6.49,2025,0,0
8/14/2025,Zigzag,Lower,0,0,2.1,0.58,2025,0,0
6/11/2025,Zigzag,Upper,500,1500,3.08,3.08,2025,0,0
6/11/2025,Zigzag,Upper,490,1490,3.65,3.65,2025,0,0
6/11/2025,Zigzag,Upper,480,1480,2.93,2.93,2025,0,1
6/11/2025,Zigzag,Upper,470,1470,1.93,1.93,2025,1,1
6/11/2025,Zigzag,Upper,460,1460,3.05,3.05,2025,0,0
6/11/2025,Zigzag,Upper,450,1450,3.15,3.15,2025,0,0
6/11/2025,Zigzag,Upper,440,1440,2.73,2.73,2025,0,0
6/11/2025,Zigzag,Upper,430,1430,3.92,2.18,2025,0,0
6/11/2025,Zigzag,Upper,420,1420,3.32,3.32,2025,0,0
6/11/2025,Zigzag,Upper,410,1410,2.09,2.09,2025,1,0
6/11/2025,Zigzag,Upper,400,1400,3.83,3.83,2025,0,0
6/11/2025,Zigzag,Upper,390,1390,3.42,3.42,2025,0,0
6/11/2025,Zigzag,Upper,380,1380,4.07,4.07,2025,0,0
6/11/2025,Zigzag,Upper,370,1370,2.5,2.31,2025,1,0
6/11/2025,Zigzag,Upper,360,1360,3.15,3.15,2025,0,0
6/11/2025,Zigzag,Upper,350,1350,2.83,2.83,2025,0,0
6/11/2025,Zigzag,Upper,340,1340,5.65,5.65,2025,0,0
6/11/2025,Zigzag,Upper,330,1330,3.22,2.97,2025,0,0
6/11/2025,Zigzag,Upper,320,1320,3.36,3.36,2025,0,0
6/11/2025,Zigzag,Upper,310,1310,1.98,1.98,2025,0,0
6/11/2025,Zigzag,Upper,300,1300,3.64,3.64,2025,0,0
6/11/2025,Zigzag,Upper,290,1290,2.44,2.44,2025,0,0
6/11/2025,Zigzag,Upper,280,1280,4.96,4.96,2025,0,0
6/11/2025,Zigzag,Upper,270,1270,4.37,4.37,2025,0,0
6/11/2025,Zigzag,Upper,260,1260,3.27,3.27,2025,0,0
6/11/2025,Zigzag,Upper,250,1250,3.49,3.49,2025,0,0
6/11/2025,Zigzag,Upper,240,1240,1.67,1.09,2025,0,0
6/11/2025,Zigzag,Upper,230,1230,3.4,3.4,2025,0,0
6/11/2025,Zigzag,Upper,220,1220,2.52,2.52,2025,0,0
6/11/2025,Zigzag,Upper,210,1210,2.83,2.83,2025,0,0
6/11/2025,Zigzag,Upper,200,1200,4.19,2.95,2025,0,0
6/11/2025,Zigzag,Upper,190,1190,2.59,2.18,2025,0,0
6/11/2025,Zigzag,Upper,180,1180,2.56,2.56,2025,1,0
6/11/2025,Zigzag,Upper,170,1170,6.19,6.19,2025,0,0
6/11/2025,Zigzag,Upper,160,1160,3.43,3.43,2025,0,0
6/11/2025,Zigzag,Upper,150,1150,1.86,1.86,2025,0,1
6/11/2025,Zigzag,Upper,140,1140,3.71,3.71,2025,0,0
6/11/2025,Zigzag,Upper,130,1130,2.16,2.16,2025,1,0
6/11/2025,Zigzag,Upper,120,1120,2.73,1.29,2025,0,0
6/11/2025,Zigzag,Upper,110,1110,1.55,1.55,2025,1,0
6/11/2025,Zigzag,Upper,100,1100,2.34,2.34,2025,0,0
6/11/2025,Zigzag,Upper,90,1090,2.39,2.39,2025,0,1
6/11/2025,Zigzag,Upper,80,1080,3.21,3.21,2025,1,0
6/11/2025,Zigzag,Upper,70,1070,3.83,3.83,2025,0,0
6/11/2025,Zigzag,Upper,60,1060,1.44,1.44,2025,1,0
6/11/2025,Zigzag,Upper,50,1050,2.9,2.9,2025,0,0
6/11/2025,Zigzag,Upper,40,1040,4.53,4.53,2025,0,0
6/11/2025,Zigzag,Upper,30,1030,3.72,2.07,2025,0,0
6/11/2025,Zigzag,Upper,20,1020,2.53,2.53,2025,0,0
6/11/2025,Zigzag,Upper,10,1010,3.22,3.22,2025,0,0
6/11/2025,Zigzag,Upper,0,1000,2.4,2.4,2025,0,0
6/20/2025,Zigzag,Upper,500,1500,3.08,3.08,2025,0,0
6/20/2025,Zigzag,Upper,490,1490,3.65,3.65,2025,0,0
6/20/2025,Zigzag,Upper,480,1480,2.93,2.93,2025,0,1
6/20/2025,Zigzag,Upper,470,1470,1.93,1.63,2025,1,1
6/20/2025,Zigzag,Upper,460,1460,3.05,3.05,2025,0,0
6/20/2025,Zigzag,Upper,450,1450,3.15,3.15,2025,0,0
6/20/2025,Zigzag,Upper,440,1440,2.73,2.73,2025,0,0
6/20/2025,Zigzag,Upper,430,1430,3.92,2.28,2025,0,0
6/20/2025,Zigzag,Upper,420,1420,3.32,3.32,2025,0,0
6/20/2025,Zigzag,Upper,410,1410,2.09,2.09,2025,1,0
6/20/2025,Zigzag,Upper,400,1400,3.83,3.83,2025,0,0
6/20/2025,Zigzag,Upper,390,1390,3.42,3.42,2025,0,0
6/20/2025,Zigzag,Upper,380,1380,4.07,4.07,2025,0,0
6/20/2025,Zigzag,Upper,370,1370,2.5,2.5,2025,1,0
6/20/2025,Zigzag,Upper,360,1360,3.15,3.15,2025,0,0
6/20/2025,Zigzag,Upper,350,1350,2.83,2.83,2025,0,0
6/20/2025,Zigzag,Upper,340,1340,5.65,5.65,2025,0,0
6/20/2025,Zigzag,Upper,330,1330,3.22,2.91,2025,0,0
6/20/2025,Zigzag,Upper,320,1320,3.36,3.36,2025,0,0
6/20/2025,Zigzag,Upper,310,1310,1.98,1.98,2025,0,0
6/20/2025,Zigzag,Upper,300,1300,3.64,3.64,2025,0,0
6/20/2025,Zigzag,Upper,290,1290,2.44,2.44,2025,0,0
6/20/2025,Zigzag,Upper,280,1280,4.96,4.96,2025,0,0
6/20/2025,Zigzag,Upper,270,1270,4.37,4.37,2025,0,0
6/20/2025,Zigzag,Upper,260,1260,3.27,3.27,2025,0,0
6/20/2025,Zigzag,Upper,250,1250,3.49,3.49,2025,0,0
6/20/2025,Zigzag,Upper,240,1240,1.67,1.67,2025,0,0
6/20/2025,Zigzag,Upper,230,1230,3.4,3.4,2025,0,0
6/20/2025,Zigzag,Upper,220,1220,2.52,2.52,2025,0,0
6/20/2025,Zigzag,Upper,210,1210,2.83,2.83,2025,0,0
6/20/2025,Zigzag,Upper,200,1200,4.19,3.09,2025,0,0
6/20/2025,Zigzag,Upper,190,1190,2.59,2.13,2025,0,0
6/20/2025,Zigzag,Upper,180,1180,2.56,2.56,2025,1,0
6/20/2025,Zigzag,Upper,170,1170,6.19,6.19,2025,0,0
6/20/2025,Zigzag,Upper,160,1160,3.43,3.43,2025,0,0
6/20/2025,Zigzag,Upper,150,1150,1.86,1.86,2025,0,1
6/20/2025,Zigzag,Upper,140,1140,3.71,3.59,2025,0,0
6/20/2025,Zigzag,Upper,130,1130,2.16,2.16,2025,1,0
6/20/2025,Zigzag,Upper,120,1120,2.73,1.24,2025,0,0
6/20/2025,Zigzag,Upper,110,1110,1.55,1.55,2025,1,0
6/20/2025,Zigzag,Upper,100,1100,2.34,2.34,2025,0,0
6/20/2025,Zigzag,Upper,90,1090,2.39,2.39,2025,0,1
6/20/2025,Zigzag,Upper,80,1080,3.21,3.21,2025,1,0
6/20/2025,Zigzag,Upper,70,1070,3.83,3.83,2025,0,0
6/20/2025,Zigzag,Upper,60,1060,1.44,1.44,2025,1,0
6/20/2025,Zigzag,Upper,50,1050,2.9,2.9,2025,0,0
6/20/2025,Zigzag,Upper,40,1040,4.53,4.53,2025,0,0
6/20/2025,Zigzag,Upper,30,1030,3.72,2.42,2025,0,0
6/20/2025,Zigzag,Upper,20,1020,2.53,2.53,2025,0,0
6/20/2025,Zigzag,Upper,10,1010,3.22,2.97,2025,0,0
6/20/2025,Zigzag,Upper,0,1000,2.4,2.4,2025,0,0
6/25/2025,Zigzag,Upper,500,1500,3.08,3.08,2025,0,0
6/25/2025,Zigzag,Upper,490,1490,3.65,3.65,2025,0,0
6/25/2025,Zigzag,Upper,480,1480,2.93,2.93,2025,0,1
6/25/2025,Zigzag,Upper,470,1470,1.93,1.73,2025,1,1
6/25/2025,Zigzag,Upper,460,1460,3.05,2.6,2025,0,0
6/25/2025,Zigzag,Upper,450,1450,3.15,3.15,2025,0,0
6/25/2025,Zigzag,Upper,440,1440,2.73,2.35,2025,0,0
6/25/2025,Zigzag,Upper,430,1430,3.92,1.72,2025,0,0
6/25/2025,Zigzag,Upper,420,1420,3.32,3.32,2025,0,0
6/25/2025,Zigzag,Upper,410,1410,2.09,2.09,2025,1,0
6/25/2025,Zigzag,Upper,400,1400,3.83,3.83,2025,0,0
6/25/2025,Zigzag,Upper,390,1390,3.42,2.5,2025,0,0
6/25/2025,Zigzag,Upper,380,1380,4.07,4.07,2025,0,0
6/25/2025,Zigzag,Upper,370,1370,2.5,1.78,2025,1,0
6/25/2025,Zigzag,Upper,360,1360,3.15,3.15,2025,0,0
6/25/2025,Zigzag,Upper,350,1350,2.83,2.46,2025,0,0
6/25/2025,Zigzag,Upper,340,1340,5.65,5.65,2025,0,0
6/25/2025,Zigzag,Upper,330,1330,3.22,2.64,2025,0,0
6/25/2025,Zigzag,Upper,320,1320,3.36,3.36,2025,0,0
6/25/2025,Zigzag,Upper,310,1310,1.98,1.98,2025,0,0
6/25/2025,Zigzag,Upper,300,1300,3.64,3.64,2025,0,0
6/25/2025,Zigzag,Upper,290,1290,2.44,2.44,2025,0,0
6/25/2025,Zigzag,Upper,280,1280,4.96,4.96,2025,0,0
6/25/2025,Zigzag,Upper,270,1270,4.37,2.93,2025,0,0
6/25/2025,Zigzag,Upper,260,1260,3.27,3.27,2025,0,0
6/25/2025,Zigzag,Upper,250,1250,3.49,3.49,2025,0,0
6/25/2025,Zigzag,Upper,240,1240,1.67,1.67,2025,0,0
6/25/2025,Zigzag,Upper,230,1230,3.4,3.4,2025,0,0
6/25/2025,Zigzag,Upper,220,1220,2.52,2.52,2025,0,0
6/25/2025,Zigzag,Upper,210,1210,2.83,2.83,2025,0,0
6/25/2025,Zigzag,Upper,200,1200,4.19,3.79,2025,0,0
6/25/2025,Zigzag,Upper,190,1190,2.59,2.1,2025,0,0
6/25/2025,Zigzag,Upper,180,1180,2.56,2.56,2025,1,0
6/25/2025,Zigzag,Upper,170,1170,6.19,6.19,2025,0,0
6/25/2025,Zigzag,Upper,160,1160,3.43,3.43,2025,0,0
6/25/2025,Zigzag,Upper,150,1150,1.86,1.31,2025,0,1
6/25/2025,Zigzag,Upper,140,1140,3.71,3.28,2025,0,0
6/25/2025,Zigzag,Upper,130,1130,2.16,2.16,2025,1,0
6/25/2025,Zigzag,Upper,120,1120,2.73,1.26,2025,0,0
6/25/2025,Zigzag,Upper,110,1110,1.55,1.55,2025,1,0
6/25/2025,Zigzag,Upper,100,1100,2.34,2.19,2025,0,0
6/25/2025,Zigzag,Upper,90,1090,2.39,2.39,2025,0,1
6/25/2025,Zigzag,Upper,80,1080,3.21,3.21,2025,1,0
6/25/2025,Zigzag,Upper,70,1070,3.83,3.83,2025,0,0
6/25/2025,Zigzag,Upper,60,1060,1.44,1.44,2025,1,0
6/25/2025,Zigzag,Upper,50,1050,2.9,2.9,2025,0,0
6/25/2025,Zigzag,Upper,40,1040,4.53,4.53,2025,0,0
6/25/2025,Zigzag,Upper,30,1030,3.72,2.23,2025,0,0
6/25/2025,Zigzag,Upper,20,1020,2.53,2.53,2025,0,0
6/25/2025,Zigzag,Upper,10,1010,3.22,3.22,2025,0,0
6/25/2025,Zigzag,Upper,0,1000,2.4,2.4,2025,0,0
7/3/2025,Zigzag,Upper,500,1500,3.08,2.81,2025,0,0
7/3/2025,Zigzag,Upper,490,1490,3.65,3.65,2025,0,0
7/3/2025,Zigzag,Upper,480,1480,2.93,2.02,2025,0,1
7/3/2025,Zigzag,Upper,470,1470,1.93,1.54,2025,1,1
7/3/2025,Zigzag,Upper,460,1460,3.05,2.61,2025,0,0
7/3/2025,Zigzag,Upper,450,1450,3.15,3.15,2025,0,0
7/3/2025,Zigzag,Upper,440,1440,2.73,1.68,2025,0,0
